@relation aggregateResults

@attribute ROWS_COLS {ROWS_ONLY,COLS_ONLY,BOTH}
@attribute FUNCTION {RawDistances,ClusterDiff,Pruning,RawPruning}
@attribute NUM_CONTEXTS numeric
@attribute NUM_CANDIDATES numeric
@attribute DIFFICULTY_TYPE {Averaged,Same,Permutation,Decrement,Increment,[weight],[color],[contents],~[weight],~[color],~[contents],Same:weight,Different:color,DecrementPattern:weight,Same:color,Same:contents,Different:contents,IncrementPattern:weight,'2 patterns','3 patterns','4 patterns','5 patterns','6 patterns','7 patterns'}
@attribute ACCURACY numeric
@attribute STD_DEV numeric

@data
BOTH,RawPruning,20,7,~[color],0.633911,0.030441
BOTH,RawPruning,20,8,~[weight],0.550505,0.034217
BOTH,RawPruning,20,9,[contents],0.599868,0.032837
BOTH,RawPruning,20,10,[color],0.557157,0.037161
COLS_ONLY,RawDistances,20,2,'2 patterns',0.720597,0.012987
COLS_ONLY,RawDistances,20,3,IncrementPattern:weight,0.767281,0.014713
COLS_ONLY,RawDistances,20,4,Different:contents,0.578054,0.014276
COLS_ONLY,RawDistances,20,5,Same:contents,0.688755,0.024935
COLS_ONLY,RawDistances,20,6,Same:color,0.462397,0.032162
COLS_ONLY,RawDistances,20,7,DecrementPattern:weight,0.469697,0.015548
COLS_ONLY,RawDistances,20,8,Different:color,0.419987,0.017662
COLS_ONLY,RawDistances,20,9,Same:weight,0.491485,0.011011
COLS_ONLY,RawDistances,20,10,~[contents],0.373469,0.016925
ROWS_ONLY,ClusterDiff,20,2,'2 patterns',0.89214,0.026595
ROWS_ONLY,ClusterDiff,20,3,IncrementPattern:weight,0.914363,0.015819
ROWS_ONLY,ClusterDiff,20,4,Different:contents,0.804831,0.031034
ROWS_ONLY,ClusterDiff,20,5,Same:contents,0.86202,0.039268
COLS_ONLY,RawDistances,21,10,~[contents],0.378571,0
COLS_ONLY,RawDistances,21,9,Same:weight,0.5,0
COLS_ONLY,RawDistances,21,8,Different:color,0.42517,0
COLS_ONLY,RawDistances,21,7,DecrementPattern:weight,0.474026,0
COLS_ONLY,RawDistances,21,6,Same:color,0.462069,0
COLS_ONLY,RawDistances,21,5,Same:contents,0.698795,0
COLS_ONLY,RawDistances,21,4,Different:contents,0.582609,0
COLS_ONLY,RawDistances,21,3,IncrementPattern:weight,0.774194,0
COLS_ONLY,RawDistances,21,2,'2 patterns',0.716867,0
ROWS_ONLY,ClusterDiff,21,10,~[contents],0.757143,0
ROWS_ONLY,ClusterDiff,21,9,Same:weight,0.758278,0
ROWS_ONLY,ClusterDiff,21,8,Different:color,0.693878,0
ROWS_ONLY,ClusterDiff,21,7,DecrementPattern:weight,0.727273,0
ROWS_ONLY,ClusterDiff,21,6,Same:color,0.834483,0
ROWS_ONLY,ClusterDiff,21,5,Same:contents,0.873494,0
ROWS_ONLY,ClusterDiff,21,4,Different:contents,0.811594,0
ROWS_ONLY,ClusterDiff,21,3,IncrementPattern:weight,0.919355,0
ROWS_ONLY,ClusterDiff,21,2,'2 patterns',0.89759,0
COLS_ONLY,RawPruning,21,10,[contents],0.480556,0
COLS_ONLY,RawPruning,21,9,~[weight],0.383838,0
COLS_ONLY,RawPruning,21,8,~[color],0.50289,0
COLS_ONLY,RawPruning,21,7,~[contents],0.442857,0
COLS_ONLY,RawPruning,21,6,Same:weight,0.609272,0
COLS_ONLY,RawPruning,21,5,Different:color,0.622449,0
COLS_ONLY,RawPruning,21,4,DecrementPattern:weight,0.701299,0
COLS_ONLY,RawPruning,21,3,Same:color,0.751724,0
COLS_ONLY,RawPruning,21,2,Same:contents,0.939759,0
BOTH,ClusterDiff,21,10,~[weight],0.722222,0
BOTH,ClusterDiff,21,9,~[color],0.83237,0
BOTH,ClusterDiff,21,8,~[contents],0.792857,0
BOTH,ClusterDiff,21,7,Same:weight,0.847682,0
BOTH,ClusterDiff,21,6,Different:color,0.809524,0
BOTH,ClusterDiff,21,5,DecrementPattern:weight,0.837662,0
BOTH,ClusterDiff,21,4,Same:color,0.862069,0
BOTH,ClusterDiff,21,3,Same:contents,0.951807,0
BOTH,ClusterDiff,21,2,Different:contents,0.944928,0
BOTH,RawDistances,21,10,~[color],0.445087,0
BOTH,RawDistances,21,9,~[contents],0.421429,0
BOTH,RawDistances,21,8,Same:weight,0.576159,0
BOTH,RawDistances,21,7,Different:color,0.537415,0
BOTH,RawDistances,21,6,DecrementPattern:weight,0.577922,0
BOTH,RawDistances,21,5,Same:color,0.551724,0
BOTH,RawDistances,21,4,Same:contents,0.771084,0
BOTH,RawDistances,21,3,Different:contents,0.704348,0
BOTH,RawDistances,21,2,IncrementPattern:weight,0.959677,0
COLS_ONLY,Pruning,21,10,~[weight],0.787879,0
COLS_ONLY,Pruning,21,9,~[color],0.843931,0
COLS_ONLY,Pruning,21,8,~[contents],0.914286,0
COLS_ONLY,Pruning,21,7,Same:weight,0.874172,0
COLS_ONLY,Pruning,21,6,Different:color,0.863946,0
COLS_ONLY,Pruning,21,5,DecrementPattern:weight,0.909091,0
COLS_ONLY,Pruning,21,4,Same:color,0.958621,0
COLS_ONLY,Pruning,21,3,Same:contents,0.951807,0
COLS_ONLY,Pruning,21,2,Different:contents,0.942029,0
BOTH,Pruning,21,10,[contents],0.991667,0
BOTH,Pruning,21,9,~[weight],0.989899,0
BOTH,Pruning,21,8,~[color],1,0
BOTH,Pruning,21,7,~[contents],1,0
BOTH,Pruning,21,6,Same:weight,1,0
BOTH,Pruning,21,5,Different:color,0.996599,0
BOTH,Pruning,21,4,DecrementPattern:weight,1,0
BOTH,Pruning,21,3,Same:color,1,0
BOTH,Pruning,21,2,Same:contents,1,0
BOTH,RawPruning,21,10,[color],0.562691,0
BOTH,RawPruning,21,9,[contents],0.619444,0
BOTH,RawPruning,21,8,~[weight],0.570707,0
BOTH,RawPruning,21,7,~[color],0.641618,0
BOTH,RawPruning,21,6,~[contents],0.635714,0
BOTH,RawPruning,21,5,Same:weight,0.745033,0
BOTH,RawPruning,21,4,Different:color,0.789116,0
BOTH,RawPruning,21,3,DecrementPattern:weight,0.850649,0
BOTH,RawPruning,21,2,Same:color,0.855172,0
ROWS_ONLY,Pruning,21,10,~[color],0.803468,0
ROWS_ONLY,Pruning,21,9,~[contents],0.871429,0
ROWS_ONLY,Pruning,21,8,Same:weight,0.850993,0
ROWS_ONLY,Pruning,21,7,Different:color,0.846939,0
ROWS_ONLY,Pruning,21,6,DecrementPattern:weight,0.831169,0
ROWS_ONLY,Pruning,21,5,Same:color,0.958621,0
ROWS_ONLY,Pruning,21,4,Same:contents,0.939759,0
ROWS_ONLY,Pruning,21,3,Different:contents,0.881159,0
ROWS_ONLY,Pruning,21,2,IncrementPattern:weight,0.983871,0
ROWS_ONLY,RawDistances,21,10,Same:weight,0.529801,0
ROWS_ONLY,RawDistances,21,9,Different:color,0.438776,0
ROWS_ONLY,RawDistances,21,8,DecrementPattern:weight,0.512987,0
ROWS_ONLY,RawDistances,21,7,Same:color,0.462069,0
ROWS_ONLY,RawDistances,21,6,Same:contents,0.650602,0
ROWS_ONLY,RawDistances,21,5,Different:contents,0.585507,0
ROWS_ONLY,RawDistances,21,4,IncrementPattern:weight,0.806452,0
ROWS_ONLY,RawDistances,21,3,'2 patterns',0.536145,0
ROWS_ONLY,RawDistances,21,2,'3 patterns',0.772152,0
BOTH,ClusterDiff,20,10,~[color],0.830994,0.045511
BOTH,ClusterDiff,20,9,~[contents],0.772109,0.072348
BOTH,ClusterDiff,20,8,Same:weight,0.837275,0.027828
BOTH,ClusterDiff,20,7,Different:color,0.777292,0.05682
BOTH,ClusterDiff,20,6,DecrementPattern:weight,0.827767,0.017378
BOTH,ClusterDiff,20,5,Same:color,0.827586,0.074757
BOTH,ClusterDiff,20,4,Same:contents,0.920826,0.033556
BOTH,ClusterDiff,20,3,Different:contents,0.873706,0.027014
BOTH,ClusterDiff,20,2,IncrementPattern:weight,0.997696,0.007711
ROWS_ONLY,RawPruning,21,10,~[weight],0.368687,0
ROWS_ONLY,RawPruning,21,9,~[color],0.543353,0
ROWS_ONLY,RawPruning,21,8,~[contents],0.528571,0
ROWS_ONLY,RawPruning,21,7,Same:weight,0.615894,0
ROWS_ONLY,RawPruning,21,6,Different:color,0.608844,0
ROWS_ONLY,RawPruning,21,5,DecrementPattern:weight,0.655844,0
ROWS_ONLY,RawPruning,21,4,Same:color,0.724138,0
ROWS_ONLY,RawPruning,21,3,Same:contents,0.891566,0
ROWS_ONLY,RawPruning,21,2,Different:contents,0.872464,0
ROWS_ONLY,ClusterDiff,20,10,Same:weight,0.756544,0.027854
ROWS_ONLY,ClusterDiff,20,9,Different:color,0.681406,0.060505
ROWS_ONLY,ClusterDiff,20,8,DecrementPattern:weight,0.730983,0.02301
ROWS_ONLY,ClusterDiff,20,7,Same:color,0.773727,0.098638
ROWS_ONLY,ClusterDiff,20,6,Same:contents,0.819851,0.040809
BOTH,RawDistances,18,10,Different:color,0.428282,0.028429
BOTH,RawDistances,18,9,DecrementPattern:weight,0.491429,0.02607
BOTH,RawDistances,18,8,Same:color,0.444172,0.048663
BOTH,RawDistances,18,7,Same:contents,0.656596,0.032028
BOTH,RawDistances,18,6,Different:contents,0.56113,0.022377
BOTH,RawDistances,18,5,IncrementPattern:weight,0.723347,0.018947
BOTH,RawDistances,18,4,'2 patterns',0.548916,0.021211
BOTH,RawDistances,18,3,'3 patterns',0.683544,0.02464
BOTH,RawDistances,18,2,'4 patterns',0.872248,0.017352
COLS_ONLY,Pruning,13,10,Different:contents,0.628739,0.139883
COLS_ONLY,Pruning,13,9,IncrementPattern:weight,0.740242,0.09225
COLS_ONLY,Pruning,13,8,'2 patterns',0.691807,0.142349
COLS_ONLY,Pruning,13,7,'3 patterns',0.604842,0.131751
COLS_ONLY,Pruning,13,6,'4 patterns',0.786789,0.15253
COLS_ONLY,Pruning,13,5,'5 patterns',0.900833,0.058746
COLS_ONLY,Pruning,13,4,'6 patterns',1,0
COLS_ONLY,ClusterDiff,16,10,Same:color,0.615897,0.192291
COLS_ONLY,ClusterDiff,16,9,Same:contents,0.728404,0.122447
COLS_ONLY,ClusterDiff,16,8,Different:contents,0.651101,0.077376
COLS_ONLY,ClusterDiff,16,7,IncrementPattern:weight,0.804839,0.064278
COLS_ONLY,ClusterDiff,16,6,'2 patterns',0.710211,0.092428
COLS_ONLY,ClusterDiff,16,5,'3 patterns',0.694114,0.05588
COLS_ONLY,ClusterDiff,16,4,'4 patterns',0.81211,0.085856
COLS_ONLY,ClusterDiff,16,3,'5 patterns',0.953864,0.022951
COLS_ONLY,ClusterDiff,16,2,'6 patterns',1,0
COLS_ONLY,RawPruning,11,10,IncrementPattern:weight,0.485242,0.067002
COLS_ONLY,RawPruning,11,9,'2 patterns',0.360211,0.058413
COLS_ONLY,RawPruning,11,8,'3 patterns',0.346772,0.046689
COLS_ONLY,RawPruning,11,7,'4 patterns',0.509174,0.091216
COLS_ONLY,RawPruning,11,6,'5 patterns',0.694242,0.095739
COLS_ONLY,RawPruning,11,5,'6 patterns',0.83,0.376575
BOTH,RawPruning,18,10,~[color],0.549653,0.042576
BOTH,RawPruning,18,9,~[contents],0.516679,0.042432
BOTH,RawPruning,18,8,Same:weight,0.644255,0.027379
BOTH,RawPruning,18,7,Different:color,0.617806,0.053873
BOTH,RawPruning,18,6,DecrementPattern:weight,0.722695,0.041784
BOTH,RawPruning,18,5,Same:color,0.737724,0.101384
BOTH,RawPruning,18,4,Same:contents,0.871446,0.050691
BOTH,RawPruning,18,3,Different:contents,0.791725,0.035049
BOTH,RawPruning,18,2,IncrementPattern:weight,0.937258,0.012158
BOTH,RawPruning,11,10,Different:contents,0.463348,0.079691
BOTH,RawPruning,11,9,IncrementPattern:weight,0.622702,0.05232
BOTH,RawPruning,11,8,'2 patterns',0.460452,0.088056
BOTH,RawPruning,11,7,'3 patterns',0.475095,0.058725
BOTH,RawPruning,11,6,'4 patterns',0.625183,0.101502
BOTH,RawPruning,11,5,'5 patterns',0.847803,0.068913
BOTH,RawPruning,11,4,'6 patterns',0.96,0.196451
BOTH,ClusterDiff,17,10,Different:color,0.689286,0.118906
BOTH,ClusterDiff,17,9,DecrementPattern:weight,0.714708,0.061929
BOTH,ClusterDiff,17,8,Same:color,0.730379,0.143361
BOTH,ClusterDiff,17,7,Same:contents,0.839096,0.108569
BOTH,ClusterDiff,17,6,Different:contents,0.794,0.079948
BOTH,ClusterDiff,17,5,IncrementPattern:weight,0.920323,0.041983
BOTH,ClusterDiff,17,4,'2 patterns',0.808283,0.081729
BOTH,ClusterDiff,17,3,'3 patterns',0.847025,0.062159
BOTH,ClusterDiff,17,2,'4 patterns',0.949679,0.033918
COLS_ONLY,RawPruning,17,10,Same:weight,0.474454,0.029855
COLS_ONLY,RawPruning,17,9,Different:color,0.440731,0.050619
COLS_ONLY,RawPruning,17,8,DecrementPattern:weight,0.475747,0.028469
COLS_ONLY,RawPruning,17,7,Same:color,0.478103,0.085871
COLS_ONLY,RawPruning,17,6,Same:contents,0.739458,0.082467
COLS_ONLY,RawPruning,17,5,Different:contents,0.612014,0.037969
COLS_ONLY,RawPruning,17,4,IncrementPattern:weight,0.739315,0.031238
COLS_ONLY,RawPruning,17,3,'2 patterns',0.62238,0.034086
COLS_ONLY,RawPruning,17,2,'3 patterns',0.818323,0.037348
BOTH,Pruning,9,10,'3 patterns',0.581551,0.216335
BOTH,Pruning,9,9,'4 patterns',0.64422,0.216646
BOTH,Pruning,9,8,'5 patterns',0.832652,0.151365
BOTH,Pruning,9,7,'6 patterns',0.695,0.461563
BOTH,ClusterDiff,8,10,'5 patterns',0.713106,0.151873
BOTH,ClusterDiff,8,9,'6 patterns',0.39,0.488974
BOTH,Pruning,10,10,'2 patterns',0.647319,0.188955
BOTH,Pruning,10,9,'3 patterns',0.567911,0.219633
BOTH,Pruning,10,8,'4 patterns',0.664128,0.187931
BOTH,Pruning,10,7,'5 patterns',0.858409,0.125923
BOTH,Pruning,10,6,'6 patterns',1,0
BOTH,Pruning,16,10,Different:color,0.827687,0.213461
BOTH,Pruning,16,9,DecrementPattern:weight,0.894448,0.132
BOTH,Pruning,16,8,Same:color,0.816414,0.23838
BOTH,Pruning,16,7,Same:contents,0.889849,0.127416
BOTH,Pruning,16,6,Different:contents,0.879681,0.139045
BOTH,Pruning,16,5,IncrementPattern:weight,0.945242,0.06541
BOTH,Pruning,16,4,'2 patterns',0.893253,0.130118
BOTH,Pruning,16,3,'3 patterns',0.919082,0.102121
BOTH,Pruning,16,2,'4 patterns',0.974725,0.037104
COLS_ONLY,Pruning,8,10,'5 patterns',0.6525,0.164322
COLS_ONLY,Pruning,8,9,'6 patterns',0.39,0.488974
ROWS_ONLY,RawDistances,18,10,Same:color,0.360345,0.047509
ROWS_ONLY,RawDistances,18,9,Same:contents,0.535241,0.031105
ROWS_ONLY,RawDistances,18,8,Different:contents,0.462014,0.022538
ROWS_ONLY,RawDistances,18,7,IncrementPattern:weight,0.726976,0.032585
ROWS_ONLY,RawDistances,18,6,'2 patterns',0.426054,0.020815
ROWS_ONLY,RawDistances,18,5,'3 patterns',0.511994,0.021614
ROWS_ONLY,RawDistances,18,4,'4 patterns',0.659128,0.029605
ROWS_ONLY,RawDistances,18,3,'5 patterns',0.882348,0.036675
ROWS_ONLY,RawDistances,18,2,'6 patterns',1,0
COLS_ONLY,ClusterDiff,8,10,'6 patterns',0.315,0.465682
BOTH,RawDistances,12,10,'2 patterns',0.321657,0.037719
BOTH,RawDistances,12,9,'3 patterns',0.366171,0.045584
BOTH,RawDistances,12,8,'4 patterns',0.514771,0.067466
BOTH,RawDistances,12,7,'5 patterns',0.728939,0.062384
BOTH,RawDistances,12,6,'6 patterns',0.87,0.337147
COLS_ONLY,RawDistances,10,10,'5 patterns',0.522197,0.087638
COLS_ONLY,RawDistances,10,9,'6 patterns',0.425,0.495584
ROWS_ONLY,ClusterDiff,11,10,'4 patterns',0.588257,0.157195
ROWS_ONLY,ClusterDiff,11,9,'5 patterns',0.74053,0.108336
ROWS_ONLY,ClusterDiff,11,8,'6 patterns',1,0
ROWS_ONLY,RawDistances,16,10,Different:contents,0.406928,0.035038
ROWS_ONLY,RawDistances,16,9,IncrementPattern:weight,0.650282,0.04259
ROWS_ONLY,RawDistances,16,8,'2 patterns',0.357892,0.022322
ROWS_ONLY,RawDistances,16,7,'3 patterns',0.414557,0.032847
ROWS_ONLY,RawDistances,16,6,'4 patterns',0.574633,0.044871
ROWS_ONLY,RawDistances,16,5,'5 patterns',0.828485,0.038956
ROWS_ONLY,RawDistances,16,4,'6 patterns',0.995,0.070711
COLS_ONLY,RawPruning,20,10,~[weight],0.391294,0.029735
COLS_ONLY,RawPruning,20,9,~[color],0.510597,0.030276
COLS_ONLY,RawPruning,20,8,~[contents],0.402041,0.023489
COLS_ONLY,RawPruning,20,7,Same:weight,0.566067,0.008728
COLS_ONLY,RawPruning,20,6,Different:color,0.580175,0.024233
COLS_ONLY,RawPruning,20,5,DecrementPattern:weight,0.601113,0.017004
COLS_ONLY,RawPruning,20,4,Same:color,0.715928,0.070689
COLS_ONLY,RawPruning,20,3,Same:contents,0.877223,0.026973
COLS_ONLY,RawPruning,20,2,Different:contents,0.854934,0.014679
BOTH,RawDistances,19,10,Same:weight,0.522699,0.015469
BOTH,RawDistances,19,9,Different:color,0.46,0.025927
BOTH,RawDistances,19,8,DecrementPattern:weight,0.522532,0.022276
BOTH,RawDistances,19,7,Same:color,0.470724,0.044566
BOTH,RawDistances,19,6,Same:contents,0.673343,0.022119
BOTH,RawDistances,19,5,Different:contents,0.594797,0.022783
BOTH,RawDistances,19,4,IncrementPattern:weight,0.798629,0.011402
BOTH,RawDistances,19,3,'2 patterns',0.578283,0.023339
BOTH,RawDistances,19,2,'3 patterns',0.7875,0.016527
BOTH,Pruning,19,10,~[color],0.964133,0.109008
BOTH,Pruning,19,9,~[contents],0.949571,0.151129
BOTH,Pruning,19,8,Same:weight,0.964818,0.076196
BOTH,Pruning,19,7,Different:color,0.934405,0.138517
BOTH,Pruning,19,6,DecrementPattern:weight,0.972825,0.0592
BOTH,Pruning,19,5,Same:color,0.949069,0.126655
BOTH,Pruning,19,4,Same:contents,0.975211,0.042314
BOTH,Pruning,19,3,Different:contents,0.969493,0.059416
BOTH,Pruning,19,2,IncrementPattern:weight,0.994677,0.011418
COLS_ONLY,Pruning,19,10,~[contents],0.857893,0.120944
COLS_ONLY,Pruning,19,9,Same:weight,0.827914,0.056996
COLS_ONLY,Pruning,19,8,Different:color,0.779354,0.096763
COLS_ONLY,Pruning,19,7,DecrementPattern:weight,0.870844,0.076895
COLS_ONLY,Pruning,19,6,Same:color,0.880448,0.132828
COLS_ONLY,Pruning,19,5,Same:contents,0.917651,0.051344
COLS_ONLY,Pruning,19,4,Different:contents,0.856826,0.044847
COLS_ONLY,Pruning,19,3,IncrementPattern:weight,0.934758,0.028529
COLS_ONLY,Pruning,19,2,'2 patterns',0.929608,0.055841
BOTH,RawPruning,19,10,~[weight],0.468939,0.058566
BOTH,RawPruning,19,9,~[color],0.576647,0.033845
BOTH,RawPruning,19,8,~[contents],0.559643,0.040689
BOTH,RawPruning,19,7,Same:weight,0.681374,0.036239
BOTH,RawPruning,19,6,Different:color,0.660136,0.048435
BOTH,RawPruning,19,5,DecrementPattern:weight,0.751006,0.030552
BOTH,RawPruning,19,4,Same:color,0.739069,0.095318
BOTH,RawPruning,19,3,Same:contents,0.897018,0.044823
BOTH,RawPruning,19,2,Different:contents,0.890754,0.019326
COLS_ONLY,ClusterDiff,11,10,'3 patterns',0.45538,0.101291
COLS_ONLY,ClusterDiff,11,9,'4 patterns',0.583073,0.162839
COLS_ONLY,ClusterDiff,11,8,'5 patterns',0.782652,0.093086
COLS_ONLY,ClusterDiff,11,7,'6 patterns',0.75,0.434099
BOTH,RawPruning,17,10,~[contents],0.489,0.048312
BOTH,RawPruning,17,9,Same:weight,0.61255,0.035861
BOTH,RawPruning,17,8,Different:color,0.576905,0.064123
BOTH,RawPruning,17,7,DecrementPattern:weight,0.668669,0.059764
BOTH,RawPruning,17,6,Same:color,0.602483,0.106505
BOTH,RawPruning,17,5,Same:contents,0.826175,0.064315
BOTH,RawPruning,17,4,Different:contents,0.732797,0.042599
BOTH,RawPruning,17,3,IncrementPattern:weight,0.839879,0.023797
BOTH,RawPruning,17,2,'2 patterns',0.814458,0.044596
COLS_ONLY,RawDistances,14,10,IncrementPattern:weight,0.492218,0.042083
COLS_ONLY,RawDistances,14,9,'2 patterns',0.324398,0.027495
COLS_ONLY,RawDistances,14,8,'3 patterns',0.291804,0.036141
COLS_ONLY,RawDistances,14,7,'4 patterns',0.500826,0.059401
COLS_ONLY,RawDistances,14,6,'5 patterns',0.646364,0.056374
COLS_ONLY,RawDistances,14,5,'6 patterns',0.98,0.140351
ROWS_ONLY,Pruning,8,10,'6 patterns',0.355,0.479714
ROWS_ONLY,Pruning,16,10,Same:color,0.742,0.254169
ROWS_ONLY,Pruning,16,9,Same:contents,0.758133,0.144719
ROWS_ONLY,Pruning,16,8,Different:contents,0.691536,0.116671
ROWS_ONLY,Pruning,16,7,IncrementPattern:weight,0.831734,0.100747
ROWS_ONLY,Pruning,16,6,'2 patterns',0.78003,0.120368
ROWS_ONLY,Pruning,16,5,'3 patterns',0.783006,0.077897
ROWS_ONLY,Pruning,16,4,'4 patterns',0.858991,0.117464
ROWS_ONLY,Pruning,16,3,'5 patterns',0.955379,0.019464
ROWS_ONLY,Pruning,16,2,'6 patterns',1,0
ROWS_ONLY,RawPruning,15,10,Same:color,0.379517,0.10735
ROWS_ONLY,RawPruning,15,9,Same:contents,0.60012,0.091537
ROWS_ONLY,RawPruning,15,8,Different:contents,0.502362,0.059671
ROWS_ONLY,RawPruning,15,7,IncrementPattern:weight,0.694839,0.052746
ROWS_ONLY,RawPruning,15,6,'2 patterns',0.480843,0.055165
ROWS_ONLY,RawPruning,15,5,'3 patterns',0.536899,0.037816
ROWS_ONLY,RawPruning,15,4,'4 patterns',0.683165,0.071366
ROWS_ONLY,RawPruning,15,3,'5 patterns',0.906667,0.045199
ROWS_ONLY,RawPruning,15,2,'6 patterns',1,0
BOTH,ClusterDiff,9,10,'4 patterns',0.594633,0.178222
BOTH,ClusterDiff,9,9,'5 patterns',0.791288,0.141291
BOTH,ClusterDiff,9,8,'6 patterns',1,0
BOTH,RawDistances,14,10,Different:contents,0.415,0.043185
BOTH,RawDistances,14,9,IncrementPattern:weight,0.629032,0.033966
BOTH,RawDistances,14,8,'2 patterns',0.365452,0.036437
BOTH,RawDistances,14,7,'3 patterns',0.449146,0.039407
BOTH,RawDistances,14,6,'4 patterns',0.592752,0.059625
BOTH,RawDistances,14,5,'5 patterns',0.793636,0.0398
BOTH,RawDistances,14,4,'6 patterns',1,0
BOTH,RawPruning,5,10,'6 patterns',0.54,0.499648
ROWS_ONLY,RawDistances,10,10,'6 patterns',0.59,0.493068
ROWS_ONLY,ClusterDiff,10,10,'5 patterns',0.688864,0.135756
ROWS_ONLY,ClusterDiff,10,9,'6 patterns',0.38,0.486604
ROWS_ONLY,Pruning,13,10,IncrementPattern:weight,0.746935,0.123259
ROWS_ONLY,Pruning,13,9,'2 patterns',0.681807,0.152425
ROWS_ONLY,Pruning,13,8,'3 patterns',0.573576,0.127981
ROWS_ONLY,Pruning,13,7,'4 patterns',0.715734,0.188016
ROWS_ONLY,Pruning,13,6,'5 patterns',0.868788,0.081309
ROWS_ONLY,Pruning,13,5,'6 patterns',0.815,0.389272
ROWS_ONLY,RawPruning,11,10,'2 patterns',0.365542,0.05557
ROWS_ONLY,RawPruning,11,9,'3 patterns',0.346962,0.041441
ROWS_ONLY,RawPruning,11,8,'4 patterns',0.472936,0.081721
ROWS_ONLY,RawPruning,11,7,'5 patterns',0.742727,0.089011
ROWS_ONLY,RawPruning,11,6,'6 patterns',0.925,0.264052
ROWS_ONLY,RawPruning,10,10,'3 patterns',0.303133,0.044724
ROWS_ONLY,RawPruning,10,9,'4 patterns',0.41367,0.08229
ROWS_ONLY,RawPruning,10,8,'5 patterns',0.695,0.102474
ROWS_ONLY,RawPruning,10,7,'6 patterns',0.755,0.431166
BOTH,RawDistances,17,10,DecrementPattern:weight,0.469903,0.034021
BOTH,RawDistances,17,9,Same:color,0.401621,0.062829
BOTH,RawDistances,17,8,Same:contents,0.594639,0.051247
BOTH,RawDistances,17,7,Different:contents,0.51058,0.032897
BOTH,RawDistances,17,6,IncrementPattern:weight,0.704395,0.030429
BOTH,RawDistances,17,5,'2 patterns',0.469819,0.032533
BOTH,RawDistances,17,4,'3 patterns',0.608576,0.030404
BOTH,RawDistances,17,3,'4 patterns',0.77422,0.029255
BOTH,RawDistances,17,2,'5 patterns',0.915758,0.02194
BOTH,RawPruning,10,10,IncrementPattern:weight,0.567823,0.063295
BOTH,RawPruning,10,9,'2 patterns',0.394849,0.069227
BOTH,RawPruning,10,8,'3 patterns',0.409462,0.058039
BOTH,RawPruning,10,7,'4 patterns',0.536972,0.0936
BOTH,RawPruning,10,6,'5 patterns',0.809924,0.079114
BOTH,RawPruning,10,5,'6 patterns',0.885,0.319823
COLS_ONLY,RawPruning,18,10,~[contents],0.372679,0.02415
COLS_ONLY,RawPruning,18,9,Same:weight,0.504586,0.020701
COLS_ONLY,RawPruning,18,8,Different:color,0.475,0.030213
COLS_ONLY,RawPruning,18,7,DecrementPattern:weight,0.530714,0.020438
COLS_ONLY,RawPruning,18,6,Same:color,0.53231,0.077977
COLS_ONLY,RawPruning,18,5,Same:contents,0.787108,0.044418
ROWS_ONLY,Pruning,17,7,Different:contents,0.758333,0.103701
ROWS_ONLY,Pruning,17,6,IncrementPattern:weight,0.869597,0.074586
ROWS_ONLY,Pruning,17,5,'2 patterns',0.825211,0.101273
ROWS_ONLY,Pruning,17,4,'3 patterns',0.831646,0.088995
ROWS_ONLY,Pruning,17,3,'4 patterns',0.90633,0.050582
ROWS_ONLY,Pruning,17,2,'5 patterns',0.993636,0.012467
ROWS_ONLY,RawPruning,12,10,IncrementPattern:weight,0.567097,0.072914
ROWS_ONLY,RawPruning,12,9,'2 patterns',0.383012,0.050702
ROWS_ONLY,RawPruning,12,8,'3 patterns',0.380475,0.041443
ROWS_ONLY,RawPruning,12,7,'4 patterns',0.504771,0.062953
ROWS_ONLY,RawPruning,12,6,'5 patterns',0.8125,0.075053
ROWS_ONLY,RawPruning,12,5,'6 patterns',0.925,0.264052
COLS_ONLY,ClusterDiff,15,10,Same:contents,0.704428,0.13732
COLS_ONLY,ClusterDiff,15,9,Different:contents,0.624014,0.104116
COLS_ONLY,ClusterDiff,15,8,IncrementPattern:weight,0.750081,0.068439
COLS_ONLY,ClusterDiff,15,7,'2 patterns',0.698554,0.118516
COLS_ONLY,ClusterDiff,15,6,'3 patterns',0.651646,0.078693
COLS_ONLY,ClusterDiff,15,5,'4 patterns',0.739128,0.094198
COLS_ONLY,ClusterDiff,15,4,'5 patterns',0.926136,0.03049
COLS_ONLY,ClusterDiff,15,3,'6 patterns',0.705,0.457187
COLS_ONLY,ClusterDiff,12,10,'2 patterns',0.597801,0.120556
COLS_ONLY,ClusterDiff,12,9,'3 patterns',0.469905,0.096576
COLS_ONLY,ClusterDiff,12,8,'4 patterns',0.646009,0.117985
COLS_ONLY,ClusterDiff,12,7,'5 patterns',0.833182,0.078178
COLS_ONLY,ClusterDiff,12,6,'6 patterns',1,0
BOTH,RawDistances,15,10,Same:contents,0.53488,0.065643
BOTH,RawDistances,15,9,Different:contents,0.448986,0.045517
BOTH,RawDistances,15,8,IncrementPattern:weight,0.622661,0.033594
BOTH,RawDistances,15,7,'2 patterns',0.387861,0.036148
BOTH,RawDistances,15,6,'3 patterns',0.490538,0.034292
BOTH,RawDistances,15,5,'4 patterns',0.628578,0.062845
