@relation aggregateResults

@attribute ROWS_COLS {ROWS_ONLY,COLS_ONLY,BOTH}
@attribute FUNCTION {RawDistances,ClusterDiff,Pruning}
@attribute NUM_CONTEXTS numeric
@attribute NUM_CANDIDATES numeric
@attribute DIFFICULTY_TYPE {Averaged,Same,Increment,Decrement,Permutation,[contents],[weight],[color],~[contents],~[weight],~[color],Same:contents,IncrementPattern:weight,DecrementPattern:weight,Different:color,Same:color,Same:weight,Different:contents,'2 patterns','3 patterns','4 patterns','5 patterns','6 patterns','7 patterns'}
@attribute ACCURACY numeric
@attribute STD_DEV numeric

@data
COLS_ONLY,Pruning,1,4,Increment,0.38172,0.152018
COLS_ONLY,Pruning,1,3,Decrement,0.500928,0.18647
COLS_ONLY,Pruning,1,2,Permutation,0.618295,0.083255
ROWS_ONLY,ClusterDiff,1,8,Averaged,0.202286,0.089912
ROWS_ONLY,ClusterDiff,1,7,Same,0.225904,0.101944
ROWS_ONLY,ClusterDiff,1,6,Increment,0.234639,0.162273
ROWS_ONLY,ClusterDiff,1,5,Decrement,0.378788,0.176467
ROWS_ONLY,ClusterDiff,1,4,Permutation,0.370741,0.099499
ROWS_ONLY,ClusterDiff,1,3,[contents],0.403571,0.108373
ROWS_ONLY,ClusterDiff,1,2,[weight],0.667455,0.13813
COLS_ONLY,ClusterDiff,3,5,Averaged,0.46657,0.118207
COLS_ONLY,ClusterDiff,3,4,Same,0.534048,0.118923
COLS_ONLY,ClusterDiff,3,3,Increment,0.58875,0.180668
COLS_ONLY,ClusterDiff,3,2,Decrement,0.79237,0.117756
ROWS_ONLY,RawDistances,7,3,Averaged,0.57896,0.060147
ROWS_ONLY,RawDistances,7,2,Same,0.735066,0.058229
BOTH,RawDistances,1,7,Averaged,0.236476,0.084401
BOTH,RawDistances,1,6,Same,0.280713,0.096563
BOTH,RawDistances,1,5,Increment,0.369816,0.145436
BOTH,RawDistances,1,4,Decrement,0.356215,0.175316
BOTH,RawDistances,1,3,Permutation,0.429539,0.093888
BOTH,RawDistances,1,2,[contents],0.594048,0.093782
BOTH,Pruning,1,5,Averaged,0.341714,0.122498
BOTH,Pruning,1,4,Same,0.407732,0.125771
BOTH,Pruning,1,3,Increment,0.428955,0.180105
BOTH,Pruning,1,2,Decrement,0.684601,0.154834
COLS_ONLY,RawDistances,4,5,Averaged,0.37044,0.089099
COLS_ONLY,RawDistances,4,4,Same,0.446554,0.09805
COLS_ONLY,RawDistances,4,3,Increment,0.584476,0.11461
COLS_ONLY,RawDistances,4,2,Decrement,0.611299,0.137925
ROWS_ONLY,ClusterDiff,6,3,Averaged,0.66333,0.095564
ROWS_ONLY,ClusterDiff,6,2,Same,0.816827,0.065989
BOTH,RawDistances,4,4,Averaged,0.47254,0.100289
BOTH,RawDistances,4,3,Same,0.551083,0.097101
BOTH,RawDistances,4,2,Increment,0.806411,0.110138
COLS_ONLY,ClusterDiff,6,2,Averaged,0.79285,0.070232
ROWS_ONLY,ClusterDiff,7,2,Averaged,0.82253,0.066872
ROWS_ONLY,Pruning,2,6,Averaged,0.35001,0.124644
ROWS_ONLY,Pruning,2,5,Same,0.420175,0.133067
ROWS_ONLY,Pruning,2,4,Increment,0.494073,0.171447
ROWS_ONLY,Pruning,2,3,Decrement,0.617955,0.191637
ROWS_ONLY,Pruning,2,2,Permutation,0.682686,0.086316
COLS_ONLY,Pruning,4,3,Averaged,0.59945,0.119327
COLS_ONLY,Pruning,4,2,Same,0.779737,0.085756
ROWS_ONLY,Pruning,6,2,Averaged,0.80883,0.069304
BOTH,ClusterDiff,5,2,Averaged,0.8014,0.082
BOTH,ClusterDiff,2,5,Averaged,0.434,0.141083
BOTH,ClusterDiff,2,4,Same,0.501302,0.137627
BOTH,ClusterDiff,2,3,Increment,0.554113,0.187492
BOTH,ClusterDiff,2,2,Decrement,0.758766,0.148825
BOTH,RawDistances,3,5,Averaged,0.38701,0.098883
BOTH,RawDistances,3,4,Same,0.471718,0.110079
BOTH,RawDistances,3,3,Increment,0.63875,0.12189
BOTH,RawDistances,3,2,Decrement,0.641786,0.163726
COLS_ONLY,RawDistances,3,6,Averaged,0.30891,0.083369
COLS_ONLY,RawDistances,3,5,Same,0.367112,0.09381
COLS_ONLY,RawDistances,3,4,Increment,0.500121,0.124467
COLS_ONLY,RawDistances,3,3,Decrement,0.479091,0.14915
COLS_ONLY,RawDistances,3,2,Permutation,0.628138,0.079127
COLS_ONLY,RawDistances,6,3,Averaged,0.52473,0.073984
COLS_ONLY,RawDistances,6,2,Same,0.689354,0.067479
COLS_ONLY,Pruning,5,2,Averaged,0.7921,0.075972
COLS_ONLY,Pruning,3,4,Averaged,0.51619,0.114666
COLS_ONLY,Pruning,3,3,Same,0.575678,0.120675
COLS_ONLY,Pruning,3,2,Increment,0.78496,0.13549
ROWS_ONLY,RawDistances,6,4,Averaged,0.49312,0.069818
ROWS_ONLY,RawDistances,6,3,Same,0.580077,0.069789
ROWS_ONLY,RawDistances,6,2,Increment,0.838669,0.085379
BOTH,RawDistances,2,6,Averaged,0.31805,0.100395
BOTH,RawDistances,2,5,Same,0.367112,0.107947
BOTH,RawDistances,2,4,Increment,0.521411,0.150866
BOTH,RawDistances,2,3,Decrement,0.493377,0.175771
BOTH,RawDistances,2,2,Permutation,0.635282,0.089949
ROWS_ONLY,RawDistances,2,8,Averaged,0.24281,0.080445
ROWS_ONLY,RawDistances,2,7,Same,0.280985,0.090081
ROWS_ONLY,RawDistances,2,6,Increment,0.381895,0.155593
BOTH,Pruning,2,3,Same,0.540263,0.14303
BOTH,Pruning,2,2,Increment,0.764839,0.141461
BOTH,Pruning,2,4,Averaged,0.48458,0.133843
BOTH,Pruning,3,2,Same,0.776477,0.089369
BOTH,Pruning,3,3,Averaged,0.59838,0.129146
ROWS_ONLY,RawDistances,2,2,[weight],0.660993,0.133751
ROWS_ONLY,RawDistances,2,3,[contents],0.472403,0.089802
ROWS_ONLY,RawDistances,2,4,Permutation,0.391919,0.086966
ROWS_ONLY,RawDistances,2,5,Decrement,0.350032,0.134573
BOTH,ClusterDiff,3,2,Increment,0.832177,0.114191
BOTH,ClusterDiff,3,3,Same,0.609223,0.129658
BOTH,ClusterDiff,3,4,Averaged,0.54125,0.130145
BOTH,ClusterDiff,1,2,Permutation,0.633022,0.095193
BOTH,ClusterDiff,1,3,Decrement,0.522882,0.204712
BOTH,ClusterDiff,1,4,Increment,0.410906,0.157485
BOTH,ClusterDiff,1,5,Same,0.345316,0.129543
BOTH,ClusterDiff,1,6,Averaged,0.282095,0.11887
COLS_ONLY,RawDistances,5,2,Increment,0.779879,0.084461
COLS_ONLY,RawDistances,5,3,Same,0.547352,0.089071
COLS_ONLY,RawDistances,5,4,Averaged,0.46443,0.08557
ROWS_ONLY,Pruning,5,2,Same,0.815274,0.073276
ROWS_ONLY,Pruning,5,3,Averaged,0.64975,0.109788
COLS_ONLY,ClusterDiff,4,2,Increment,0.830161,0.121079
COLS_ONLY,ClusterDiff,4,3,Same,0.614354,0.122899
COLS_ONLY,ClusterDiff,4,4,Averaged,0.54831,0.124632
BOTH,Pruning,4,2,Averaged,0.78238,0.091904
ROWS_ONLY,ClusterDiff,3,2,Permutation,0.720609,0.07937
ROWS_ONLY,ClusterDiff,3,3,Decrement,0.680747,0.155375
ROWS_ONLY,ClusterDiff,3,4,Increment,0.576129,0.15981
ROWS_ONLY,ClusterDiff,3,5,Same,0.480558,0.125687
ROWS_ONLY,ClusterDiff,3,6,Averaged,0.4091,0.120435
COLS_ONLY,ClusterDiff,5,2,Same,0.799387,0.076714
COLS_ONLY,ClusterDiff,5,3,Averaged,0.63659,0.105234
ROWS_ONLY,Pruning,4,2,Increment,0.835685,0.119193
ROWS_ONLY,Pruning,4,3,Same,0.616882,0.125121
ROWS_ONLY,Pruning,4,4,Averaged,0.5566,0.124679
ROWS_ONLY,RawDistances,8,2,Averaged,0.72333,0.049831
ROWS_ONLY,ClusterDiff,2,2,[contents],0.682514,0.083949
ROWS_ONLY,ClusterDiff,2,3,Permutation,0.49263,0.11906
ROWS_ONLY,ClusterDiff,2,4,Decrement,0.553214,0.190397
ROWS_ONLY,ClusterDiff,2,5,Increment,0.459153,0.204921
ROWS_ONLY,ClusterDiff,2,6,Same,0.358676,0.131872
ROWS_ONLY,ClusterDiff,2,7,Averaged,0.30359,0.113185
COLS_ONLY,RawDistances,7,2,Averaged,0.69481,0.061754
COLS_ONLY,RawDistances,2,2,[contents],0.611806,0.087514
COLS_ONLY,RawDistances,2,3,Permutation,0.451072,0.088455
COLS_ONLY,RawDistances,2,4,Decrement,0.393896,0.152873
COLS_ONLY,RawDistances,2,5,Increment,0.382056,0.134558
COLS_ONLY,RawDistances,2,6,Same,0.290777,0.091536
COLS_ONLY,RawDistances,2,7,Averaged,0.25244,0.081796
BOTH,ClusterDiff,4,2,Same,0.790952,0.092622
BOTH,ClusterDiff,4,3,Averaged,0.63048,0.133021
BOTH,RawDistances,5,2,Same,0.724333,0.081847
BOTH,RawDistances,5,3,Averaged,0.56395,0.082272
BOTH,RawDistances,6,2,Averaged,0.71045,0.067391
ROWS_ONLY,RawDistances,4,2,Permutation,0.665068,0.068735
ROWS_ONLY,RawDistances,4,3,Decrement,0.53776,0.122076
ROWS_ONLY,RawDistances,4,4,Increment,0.589153,0.145804
ROWS_ONLY,RawDistances,4,5,Same,0.407374,0.094162
ROWS_ONLY,RawDistances,4,6,Averaged,0.35212,0.087179
ROWS_ONLY,RawDistances,3,2,[contents],0.664889,0.07596
ROWS_ONLY,RawDistances,3,3,Permutation,0.497032,0.082915
ROWS_ONLY,RawDistances,3,4,Decrement,0.436981,0.132586
ROWS_ONLY,RawDistances,3,5,Increment,0.473629,0.160689
ROWS_ONLY,RawDistances,3,6,Same,0.348074,0.094418
ROWS_ONLY,RawDistances,3,7,Averaged,0.30067,0.081629
COLS_ONLY,RawDistances,1,2,[weight],0.579943,0.121741
COLS_ONLY,RawDistances,1,3,[contents],0.411508,0.092305
COLS_ONLY,RawDistances,1,4,Permutation,0.325916,0.080123
COLS_ONLY,RawDistances,1,5,Decrement,0.285405,0.123368
COLS_ONLY,RawDistances,1,6,Increment,0.263057,0.11352
COLS_ONLY,RawDistances,1,7,Same,0.21017,0.076363
COLS_ONLY,RawDistances,1,8,Averaged,0.191238,0.070882
COLS_ONLY,Pruning,2,2,Decrement,0.762565,0.134289
COLS_ONLY,Pruning,2,3,Increment,0.509798,0.19137
COLS_ONLY,Pruning,2,4,Same,0.477615,0.127701
COLS_ONLY,Pruning,2,5,Averaged,0.41033,0.122441
COLS_ONLY,ClusterDiff,2,2,Permutation,0.677585,0.088168
COLS_ONLY,ClusterDiff,2,3,Decrement,0.613019,0.183051
COLS_ONLY,ClusterDiff,2,4,Increment,0.48621,0.169504
COLS_ONLY,ClusterDiff,2,5,Same,0.416608,0.131063
COLS_ONLY,ClusterDiff,2,6,Averaged,0.34963,0.125302
ROWS_ONLY,Pruning,3,2,Decrement,0.819643,0.110113
ROWS_ONLY,Pruning,3,3,Increment,0.596976,0.175645
ROWS_ONLY,Pruning,3,4,Same,0.542232,0.116004
ROWS_ONLY,Pruning,3,5,Averaged,0.47399,0.12029
ROWS_ONLY,RawDistances,5,2,Decrement,0.685162,0.114224
ROWS_ONLY,RawDistances,5,3,Increment,0.683629,0.10923
ROWS_ONLY,RawDistances,5,4,Same,0.506269,0.083884
ROWS_ONLY,RawDistances,5,5,Averaged,0.42808,0.078862
ROWS_ONLY,ClusterDiff,4,2,Decrement,0.817532,0.116008
ROWS_ONLY,ClusterDiff,4,3,Increment,0.648306,0.168028
ROWS_ONLY,ClusterDiff,4,4,Same,0.573107,0.125845
ROWS_ONLY,ClusterDiff,4,5,Averaged,0.50772,0.132644
ROWS_ONLY,ClusterDiff,5,2,Increment,0.881371,0.092257
ROWS_ONLY,ClusterDiff,5,3,Same,0.657604,0.105965
ROWS_ONLY,ClusterDiff,5,4,Averaged,0.59014,0.112318
ROWS_ONLY,Pruning,1,8,Averaged,0.202286,0.089912
ROWS_ONLY,Pruning,1,7,Same,0.225904,0.101944
ROWS_ONLY,Pruning,1,6,Increment,0.234639,0.162273
ROWS_ONLY,Pruning,1,5,Decrement,0.378788,0.176467
ROWS_ONLY,Pruning,1,4,Permutation,0.370741,0.099499
ROWS_ONLY,Pruning,1,3,[contents],0.403571,0.108373
ROWS_ONLY,Pruning,1,2,[weight],0.667455,0.13813
COLS_ONLY,ClusterDiff,1,8,Averaged,0.207048,0.090533
COLS_ONLY,ClusterDiff,1,7,Same,0.229343,0.101983
COLS_ONLY,ClusterDiff,1,6,Increment,0.230031,0.161906
COLS_ONLY,ClusterDiff,1,5,Decrement,0.382498,0.178375
COLS_ONLY,ClusterDiff,1,4,Permutation,0.369451,0.09918
COLS_ONLY,ClusterDiff,1,3,[contents],0.399735,0.103607
COLS_ONLY,ClusterDiff,1,2,[weight],0.663513,0.13778
ROWS_ONLY,RawDistances,1,10,Averaged,0.171143,0.063895
ROWS_ONLY,RawDistances,1,9,Same,0.191935,0.071875
ROWS_ONLY,RawDistances,1,8,Increment,0.237327,0.123747
ROWS_ONLY,RawDistances,1,7,Decrement,0.249536,0.118683
ROWS_ONLY,RawDistances,1,6,Permutation,0.24777,0.070043
ROWS_ONLY,RawDistances,1,5,[contents],0.289815,0.081911
ROWS_ONLY,RawDistances,1,4,[weight],0.371492,0.139343
ROWS_ONLY,RawDistances,1,3,[color],0.406873,0.082452
ROWS_ONLY,RawDistances,1,2,~[contents],0.564286,0.111529
COLS_ONLY,Pruning,1,7,Averaged,0.229619,0.09572
COLS_ONLY,Pruning,1,6,Same,0.269042,0.117643
COLS_ONLY,Pruning,1,5,Increment,0.339094,0.183748
COLS_ONLY,Pruning,1,4,Decrement,0.444341,0.193367
COLS_ONLY,Pruning,1,3,Permutation,0.404816,0.107548
COLS_ONLY,Pruning,1,2,[contents],0.619312,0.080529
ROWS_ONLY,ClusterDiff,1,9,Averaged,0.215333,0.083461
ROWS_ONLY,ClusterDiff,1,8,Same,0.206314,0.096754
ROWS_ONLY,ClusterDiff,1,7,Increment,0.174347,0.127523
ROWS_ONLY,ClusterDiff,1,6,Decrement,0.35436,0.180323
ROWS_ONLY,ClusterDiff,1,5,Permutation,0.319897,0.101194
ROWS_ONLY,ClusterDiff,1,4,[contents],0.381746,0.091593
ROWS_ONLY,ClusterDiff,1,3,[weight],0.455692,0.188086
ROWS_ONLY,ClusterDiff,1,2,[color],0.632445,0.080118
COLS_ONLY,ClusterDiff,3,6,Averaged,0.41058,0.122924
COLS_ONLY,ClusterDiff,3,5,Same,0.480952,0.124289
COLS_ONLY,ClusterDiff,3,4,Increment,0.56004,0.164587
COLS_ONLY,ClusterDiff,3,3,Decrement,0.687825,0.152481
COLS_ONLY,ClusterDiff,3,2,Permutation,0.718307,0.080786
ROWS_ONLY,RawDistances,7,4,Averaged,0.51956,0.066721
ROWS_ONLY,RawDistances,7,3,Same,0.604825,0.064269
ROWS_ONLY,RawDistances,7,2,Increment,0.861653,0.074626
BOTH,RawDistances,1,8,Averaged,0.216571,0.084017
BOTH,RawDistances,1,7,Same,0.243409,0.0906
BOTH,RawDistances,1,6,Increment,0.335253,0.136778
BOTH,RawDistances,1,5,Decrement,0.303649,0.159003
BOTH,RawDistances,1,4,Permutation,0.354724,0.098362
BOTH,RawDistances,1,3,[contents],0.430026,0.098345
BOTH,RawDistances,1,2,[weight],0.622832,0.146251
BOTH,Pruning,1,6,Averaged,0.282095,0.11887
BOTH,Pruning,1,5,Same,0.345316,0.129543
BOTH,Pruning,1,4,Increment,0.410906,0.157485
BOTH,Pruning,1,3,Decrement,0.522882,0.204712
BOTH,Pruning,1,2,Permutation,0.633022,0.095193
COLS_ONLY,RawDistances,4,6,Averaged,0.3223,0.084793
COLS_ONLY,RawDistances,4,5,Same,0.385033,0.096998
COLS_ONLY,RawDistances,4,4,Increment,0.518992,0.128155
COLS_ONLY,RawDistances,4,3,Decrement,0.494286,0.14554
COLS_ONLY,RawDistances,4,2,Permutation,0.6414,0.078069
ROWS_ONLY,ClusterDiff,8,2,Averaged,0.83403,0.063204
ROWS_ONLY,Pruning,7,2,Averaged,0.83603,0.068629
ROWS_ONLY,ClusterDiff,6,4,Averaged,0.6127,0.106518
ROWS_ONLY,ClusterDiff,6,3,Same,0.682746,0.095862
ROWS_ONLY,ClusterDiff,6,2,Increment,0.900887,0.074003
BOTH,RawDistances,4,5,Averaged,0.40587,0.0964
BOTH,RawDistances,4,4,Same,0.493479,0.107685
BOTH,RawDistances,4,3,Increment,0.662742,0.110884
BOTH,RawDistances,4,2,Decrement,0.654578,0.15519
COLS_ONLY,ClusterDiff,6,3,Averaged,0.66235,0.097131
COLS_ONLY,ClusterDiff,6,2,Same,0.81616,0.069078
ROWS_ONLY,ClusterDiff,7,3,Averaged,0.69881,0.09482
ROWS_ONLY,ClusterDiff,7,2,Same,0.842101,0.061143
ROWS_ONLY,Pruning,2,7,Averaged,0.30443,0.113851
ROWS_ONLY,Pruning,2,6,Same,0.359092,0.13279
ROWS_ONLY,Pruning,2,5,Increment,0.456895,0.206528
ROWS_ONLY,Pruning,2,4,Decrement,0.566039,0.189179
ROWS_ONLY,Pruning,2,3,Permutation,0.493668,0.119964
ROWS_ONLY,Pruning,2,2,[contents],0.684889,0.083474
COLS_ONLY,Pruning,4,4,Averaged,0.55679,0.124788
COLS_ONLY,Pruning,4,3,Same,0.61814,0.123668
COLS_ONLY,Pruning,4,2,Increment,0.825081,0.127881
ROWS_ONLY,Pruning,6,3,Averaged,0.67417,0.100852
ROWS_ONLY,Pruning,6,2,Same,0.830164,0.065346
BOTH,ClusterDiff,5,3,Averaged,0.67608,0.115883
BOTH,ClusterDiff,5,2,Same,0.822659,0.079084
BOTH,ClusterDiff,2,6,Averaged,0.37673,0.139706
BOTH,ClusterDiff,2,5,Same,0.44407,0.14696
BOTH,ClusterDiff,2,4,Increment,0.531774,0.171845
BOTH,ClusterDiff,2,3,Decrement,0.640942,0.195843
BOTH,ClusterDiff,2,2,Permutation,0.698747,0.099359
BOTH,RawDistances,3,6,Averaged,0.35138,0.096818
BOTH,RawDistances,3,5,Same,0.404519,0.105394
BOTH,RawDistances,3,4,Increment,0.577742,0.136692
BOTH,RawDistances,3,3,Decrement,0.522013,0.160436
BOTH,RawDistances,3,2,Permutation,0.662099,0.084166
BOTH,Pruning,5,2,Averaged,0.82065,0.082815
COLS_ONLY,RawDistances,3,7,Averaged,0.28158,0.080574
COLS_ONLY,RawDistances,3,6,Same,0.322593,0.090358
COLS_ONLY,RawDistances,3,5,Increment,0.435242,0.131575
COLS_ONLY,RawDistances,3,4,Decrement,0.419091,0.145738
COLS_ONLY,RawDistances,3,3,Permutation,0.477596,0.0845
COLS_ONLY,RawDistances,3,2,[contents],0.639694,0.082998
COLS_ONLY,Pruning,6,2,Averaged,0.80841,0.070199
COLS_ONLY,RawDistances,6,4,Averaged,0.4663,0.077743
COLS_ONLY,RawDistances,6,3,Same,0.547812,0.081488
COLS_ONLY,RawDistances,6,2,Increment,0.791895,0.073089
BOTH,ClusterDiff,6,2,Averaged,0.81628,0.076436
COLS_ONLY,Pruning,5,3,Averaged,0.6465,0.10987
COLS_ONLY,Pruning,5,2,Same,0.814891,0.075913
COLS_ONLY,Pruning,3,5,Averaged,0.47213,0.118861
COLS_ONLY,Pruning,3,4,Same,0.5407,0.119661
COLS_ONLY,Pruning,3,3,Increment,0.58621,0.183996
COLS_ONLY,Pruning,3,2,Decrement,0.82,0.107219
ROWS_ONLY,RawDistances,6,5,Averaged,0.43418,0.073553
ROWS_ONLY,RawDistances,6,4,Same,0.51512,0.075392
ROWS_ONLY,RawDistances,6,3,Increment,0.70504,0.092832
ROWS_ONLY,RawDistances,6,2,Decrement,0.696526,0.099467
BOTH,RawDistances,2,7,Averaged,0.28528,0.093596
BOTH,RawDistances,2,6,Same,0.331969,0.108221
BOTH,RawDistances,2,5,Increment,0.450847,0.149982
BOTH,RawDistances,2,4,Decrement,0.417922,0.175108
BOTH,RawDistances,2,3,Permutation,0.478296,0.09553
BOTH,RawDistances,2,2,[contents],0.643167,0.092088
ROWS_ONLY,RawDistances,2,9,Averaged,0.22365,0.076897
ROWS_ONLY,RawDistances,2,8,Same,0.253195,0.086649
ROWS_ONLY,RawDistances,2,7,Increment,0.355444,0.148865
ROWS_ONLY,RawDistances,2,6,Decrement,0.320844,0.126225
ROWS_ONLY,RawDistances,2,5,Permutation,0.328589,0.085352
BOTH,RawDistances,7,2,Averaged,0.73032,0.063464
BOTH,Pruning,2,3,Increment,0.552379,0.189268
BOTH,Pruning,2,2,Decrement,0.779091,0.140511
BOTH,Pruning,2,4,Same,0.505372,0.137884
BOTH,Pruning,2,5,Averaged,0.43724,0.140093
BOTH,Pruning,3,2,Increment,0.827339,0.120001
BOTH,Pruning,3,3,Same,0.615142,0.132309
BOTH,Pruning,3,4,Averaged,0.55105,0.131072
COLS_ONLY,RawDistances,8,2,Averaged,0.69776,0.057031
ROWS_ONLY,RawDistances,2,2,[color],0.612385,0.079646
ROWS_ONLY,RawDistances,2,3,[weight],0.518874,0.1332
ROWS_ONLY,RawDistances,2,4,[contents],0.399778,0.092552
BOTH,ClusterDiff,3,2,Decrement,0.807078,0.122261
BOTH,ClusterDiff,3,3,Increment,0.638629,0.170855
BOTH,ClusterDiff,3,4,Same,0.565055,0.131246
BOTH,ClusterDiff,3,5,Averaged,0.50049,0.139145
BOTH,ClusterDiff,1,2,[contents],0.635714,0.09536
BOTH,ClusterDiff,1,3,Permutation,0.426422,0.124532
BOTH,ClusterDiff,1,4,Decrement,0.46444,0.204258
BOTH,ClusterDiff,1,5,Increment,0.361367,0.190818
BOTH,ClusterDiff,1,6,Same,0.286027,0.126981
BOTH,ClusterDiff,1,7,Averaged,0.242952,0.105356
COLS_ONLY,RawDistances,5,2,Decrement,0.645584,0.125677
COLS_ONLY,RawDistances,5,3,Increment,0.62746,0.105817
COLS_ONLY,RawDistances,5,4,Same,0.486302,0.092803
COLS_ONLY,RawDistances,5,5,Averaged,0.40227,0.081659
ROWS_ONLY,Pruning,5,2,Increment,0.877298,0.097323
ROWS_ONLY,Pruning,5,3,Same,0.667954,0.111289
ROWS_ONLY,Pruning,5,4,Averaged,0.6039,0.114551
COLS_ONLY,ClusterDiff,4,2,Decrement,0.813182,0.115368
COLS_ONLY,ClusterDiff,4,3,Increment,0.644919,0.172726
COLS_ONLY,ClusterDiff,4,4,Same,0.574136,0.127448
COLS_ONLY,ClusterDiff,4,5,Averaged,0.50795,0.128807
BOTH,Pruning,4,2,Same,0.803315,0.090053
BOTH,Pruning,4,3,Averaged,0.6378,0.136351
ROWS_ONLY,ClusterDiff,3,2,[contents],0.725653,0.078457
ROWS_ONLY,ClusterDiff,3,3,Permutation,0.551208,0.109051
ROWS_ONLY,ClusterDiff,3,4,Decrement,0.619221,0.159855
ROWS_ONLY,ClusterDiff,3,5,Increment,0.542097,0.196307
ROWS_ONLY,ClusterDiff,3,6,Same,0.422221,0.126251
ROWS_ONLY,ClusterDiff,3,7,Averaged,0.36044,0.112516
COLS_ONLY,ClusterDiff,5,2,Increment,0.870766,0.105504
COLS_ONLY,ClusterDiff,5,3,Same,0.657746,0.108082
COLS_ONLY,ClusterDiff,5,4,Averaged,0.58996,0.114532
ROWS_ONLY,Pruning,4,2,Decrement,0.842565,0.101132
ROWS_ONLY,Pruning,4,3,Increment,0.645766,0.171627
ROWS_ONLY,Pruning,4,4,Same,0.581707,0.125369
ROWS_ONLY,Pruning,4,5,Averaged,0.51538,0.133358
ROWS_ONLY,RawDistances,8,2,Same,0.740788,0.052202
ROWS_ONLY,RawDistances,8,3,Averaged,0.58979,0.055899
ROWS_ONLY,ClusterDiff,2,2,[weight],0.749967,0.138221
ROWS_ONLY,ClusterDiff,2,3,[contents],0.487653,0.117278
ROWS_ONLY,ClusterDiff,2,4,Permutation,0.444966,0.11162
ROWS_ONLY,ClusterDiff,2,5,Decrement,0.48474,0.179042
ROWS_ONLY,ClusterDiff,2,6,Increment,0.340968,0.189536
ROWS_ONLY,ClusterDiff,2,7,Same,0.307757,0.119854
ROWS_ONLY,ClusterDiff,2,8,Averaged,0.27551,0.111635
COLS_ONLY,RawDistances,7,2,Same,0.711751,0.066032
COLS_ONLY,RawDistances,7,3,Averaged,0.5479,0.071752
COLS_ONLY,RawDistances,2,2,[weight],0.631672,0.122833
COLS_ONLY,RawDistances,2,3,[contents],0.458972,0.096288
COLS_ONLY,RawDistances,2,4,Permutation,0.374526,0.088875
COLS_ONLY,RawDistances,2,5,Decrement,0.326656,0.138492
COLS_ONLY,RawDistances,2,6,Increment,0.329879,0.12199
COLS_ONLY,RawDistances,2,7,Same,0.261422,0.088342
COLS_ONLY,RawDistances,2,8,Averaged,0.23244,0.080192
BOTH,ClusterDiff,4,2,Increment,0.86375,0.105364
BOTH,ClusterDiff,4,3,Same,0.649234,0.134554
BOTH,ClusterDiff,4,4,Averaged,0.57991,0.143144
BOTH,RawDistances,5,2,Increment,0.843105,0.093391
BOTH,RawDistances,5,3,Same,0.590591,0.089416
BOTH,RawDistances,5,4,Averaged,0.51036,0.090417
BOTH,RawDistances,6,2,Same,0.728414,0.070623
BOTH,RawDistances,6,3,Averaged,0.56729,0.073861
ROWS_ONLY,RawDistances,4,2,[contents],0.678125,0.070332
ROWS_ONLY,RawDistances,4,3,Permutation,0.513341,0.077426
ROWS_ONLY,RawDistances,4,4,Decrement,0.449416,0.126118
ROWS_ONLY,RawDistances,4,5,Increment,0.508669,0.149443
ROWS_ONLY,RawDistances,4,6,Same,0.369858,0.094686
ROWS_ONLY,RawDistances,4,7,Averaged,0.32069,0.082752
ROWS_ONLY,RawDistances,3,2,[weight],0.693526,0.125584
ROWS_ONLY,RawDistances,3,3,[contents],0.507764,0.085114
ROWS_ONLY,RawDistances,3,4,Permutation,0.425835,0.084581
ROWS_ONLY,RawDistances,3,5,Decrement,0.379253,0.126371
ROWS_ONLY,RawDistances,3,6,Increment,0.441169,0.156804
ROWS_ONLY,RawDistances,3,7,Same,0.315044,0.088417
ROWS_ONLY,RawDistances,3,8,Averaged,0.27417,0.08038
COLS_ONLY,RawDistances,1,2,[color],0.558031,0.078108
COLS_ONLY,RawDistances,1,3,[weight],0.425891,0.129133
COLS_ONLY,RawDistances,1,4,[contents],0.326984,0.085116
COLS_ONLY,RawDistances,1,5,Permutation,0.268086,0.076739
COLS_ONLY,RawDistances,1,6,Decrement,0.261596,0.116017
COLS_ONLY,RawDistances,1,7,Increment,0.223502,0.103218
COLS_ONLY,RawDistances,1,8,Same,0.194957,0.073709
COLS_ONLY,RawDistances,1,9,Averaged,0.171619,0.065944
COLS_ONLY,Pruning,2,2,Permutation,0.681953,0.087307
COLS_ONLY,Pruning,2,3,Decrement,0.619026,0.184076
COLS_ONLY,Pruning,2,4,Increment,0.48125,0.17398
COLS_ONLY,Pruning,2,5,Same,0.419934,0.130155
COLS_ONLY,Pruning,2,6,Averaged,0.35043,0.125995
COLS_ONLY,ClusterDiff,2,2,[contents],0.677472,0.087149
COLS_ONLY,ClusterDiff,2,3,Permutation,0.488555,0.116446
COLS_ONLY,ClusterDiff,2,4,Decrement,0.552468,0.193368
COLS_ONLY,ClusterDiff,2,5,Increment,0.450242,0.205265
COLS_ONLY,ClusterDiff,2,6,Same,0.359026,0.133643
COLS_ONLY,ClusterDiff,2,7,Averaged,0.30798,0.115556
ROWS_ONLY,Pruning,3,2,Permutation,0.727867,0.078084
ROWS_ONLY,Pruning,3,3,Decrement,0.696266,0.15813
ROWS_ONLY,Pruning,3,4,Increment,0.571169,0.165464
ROWS_ONLY,Pruning,3,5,Same,0.486575,0.125721
ROWS_ONLY,Pruning,3,6,Averaged,0.41239,0.121453
